# Op -75.381092 4.492298 2495
# Pp -75.38788 4.487717 2712
# A 4.466944 4.500833 -75.37 -75.40472
# cenith[rad] azimuth[rad] distance[km]
7.123792865282969726e-03 6.482651507407508062e-02 4.578169782128025531e+02
7.123792865282969726e-03 7.622458365852782802e-02 4.481172431292615670e+02
7.123792865282969726e-03 8.762265224298060318e-02 4.359880471720158539e+02
7.123792865282969726e-03 9.902072082743337833e-02 4.396465281043495565e+02
7.123792865282969726e-03 1.104187894118861674e-01 4.445198659248348463e+02
7.123792865282969726e-03 1.218168579963388731e-01 4.554664761738725360e+02
7.123792865282969726e-03 1.332149265807916483e-01 4.518384612207565851e+02
7.123792865282969726e-03 1.446129951652444234e-01 4.482102339253718810e+02
7.123792865282969726e-03 1.560110637496971986e-01 4.579435331403241776e+02
7.123792865282969726e-03 1.674091323341499182e-01 4.616037936661294339e+02
7.123792865282969726e-03 1.788072009186026934e-01 4.652643314209402661e+02
7.123792865282969726e-03 1.902052695030554685e-01 4.737844603889930113e+02
7.123792865282969726e-03 2.016033380875082437e-01 4.920241909381667256e+02
7.123792865282969726e-03 2.130014066719610188e-01 4.956861693587719628e+02
7.123792865282969726e-03 2.243994752564137385e-01 5.029932673637440530e+02
7.123792865282969726e-03 2.357975438408665136e-01 4.993658179928560230e+02
7.123792865282969726e-03 2.471956124253192888e-01 4.957380783791851400e+02
7.123792865282969726e-03 2.585936810097720917e-01 4.957553108588242026e+02
7.123792865282969726e-03 2.699917495942247836e-01 5.103540404644448927e+02
7.123792865282969726e-03 2.813898181786775865e-01 5.213081985360755652e+02
7.123792865282969726e-03 2.927878867631303339e-01 5.249717602099898386e+02
7.123792865282969726e-03 3.041859553475831368e-01 5.213439625363673713e+02
7.123792865282969726e-03 3.155840239320358842e-01 5.177158218686612372e+02
7.123792865282969726e-03 3.269820925164886316e-01 5.140873311194944790e+02
7.123792865282969726e-03 3.383801611009413790e-01 5.068123547165895957e+02
7.123792865282969726e-03 3.497782296853941819e-01 4.958905081900920209e+02
7.123792865282969726e-03 3.611762982698469293e-01 4.886141819063436742e+02
7.123792865282969726e-03 3.725743668542997322e-01 4.837682382000810435e+02
7.123792865282969726e-03 3.839724354387524796e-01 4.837839922305051346e+02
-3.561896432641484863e-03 -1.745329251994329478e-01 0.000000000000000000e+00
-3.561896432641484863e-03 -1.631348566149801727e-01 2.184517634015070442e+01
-3.561896432641484863e-03 -1.517367880305274253e-01 5.825536994517054268e+01
-3.561896432641484863e-03 -1.403387194460746501e-01 1.080181002447587275e+02
-3.561896432641484863e-03 -1.289406508616219027e-01 1.662796874501832747e+02
-3.561896432641484863e-03 -1.175425822771691275e-01 2.026970146152116854e+02
-3.561896432641484863e-03 -1.061445136927163663e-01 2.731026587173079179e+02
-3.561896432641484863e-03 -9.474644510826360500e-02 3.240913099100314412e+02
-3.561896432641484863e-03 -8.334837652381084372e-02 3.593029099211459538e+02
-3.561896432641484863e-03 -7.195030793935808244e-02 4.030140596730718698e+02
-3.561896432641484863e-03 -6.055223935490532117e-02 4.661509988463456580e+02
-3.561896432641484863e-03 -4.915417077045255989e-02 4.831610163608009429e+02
-3.561896432641484863e-03 -3.775610218599978474e-02 5.098843760465678656e+02
-3.561896432641484863e-03 -2.635803360154704081e-02 5.050443292664425599e+02
-3.561896432641484863e-03 -1.495996501709426219e-02 5.378408403587651492e+02
-3.561896432641484863e-03 -3.561896432641516088e-03 5.645690029368703335e+02
-3.561896432641484863e-03 7.836172151811260367e-03 5.852282649651946258e+02
-3.561896432641484863e-03 1.923424073626403899e-02 5.973896036653721922e+02
-3.561896432641484863e-03 3.063230932071678292e-02 6.071233626958091918e+02
-3.561896432641484863e-03 4.203037790516955807e-02 6.192864997476126518e+02
-3.561896432641484863e-03 5.342844648962230547e-02 6.156643383156763321e+02
-3.561896432641484863e-03 6.482651507407508062e-02 5.913977599295762957e+02
-3.561896432641484863e-03 7.622458365852782802e-02 5.610575825745403336e+02
-3.561896432641484863e-03 8.762265224298060318e-02 5.137130725205500994e+02
-3.561896432641484863e-03 9.902072082743337833e-02 4.845828410597553670e+02
-3.561896432641484863e-03 1.104187894118861674e-01 4.554506700603082550e+02
-3.561896432641484863e-03 1.218168579963388731e-01 4.663976593596171369e+02
-3.561896432641484863e-03 1.332149265807916483e-01 4.700577494193304915e+02
-3.561896432641484863e-03 1.446129951652444234e-01 4.737181364492537341e+02
-3.561896432641484863e-03 1.560110637496971986e-01 4.810229214247606251e+02
-3.561896432641484863e-03 1.674091323341499182e-01 4.956167230808713384e+02
-3.561896432641484863e-03 1.788072009186026934e-01 5.029228270531095859e+02
-3.561896432641484863e-03 1.902052695030554685e-01 5.138739507831928677e+02
-3.561896432641484863e-03 2.016033380875082437e-01 5.175365766706526074e+02
-3.561896432641484863e-03 2.130014066719610188e-01 5.102651901334725153e+02
-3.561896432641484863e-03 2.243994752564137385e-01 5.029932673637440530e+02
-3.561896432641484863e-03 2.357975438408665136e-01 5.175908673306885248e+02
-3.561896432641484863e-03 2.471956124253192888e-01 5.248991729594150684e+02
-3.561896432641484863e-03 2.585936810097720917e-01 5.249174186281096581e+02
-3.561896432641484863e-03 2.699917495942247836e-01 5.249355995565125568e+02
-3.561896432641484863e-03 2.813898181786775865e-01 5.213081985360755652e+02
-3.561896432641484863e-03 2.927878867631303339e-01 5.359086830214066595e+02
-3.561896432641484863e-03 3.041859553475831368e-01 5.432185565459955114e+02
-3.561896432641484863e-03 3.155840239320358842e-01 5.347299686156193275e+02
-3.561896432641484863e-03 3.269820925164886316e-01 5.238100273686399078e+02
-3.561896432641484863e-03 3.383801611009413790e-01 5.177507538403951912e+02
-3.561896432641484863e-03 3.497782296853941819e-01 5.177680363421899301e+02
-3.561896432641484863e-03 3.611762982698469293e-01 5.177851897494022069e+02
-3.561896432641484863e-03 3.725743668542997322e-01 5.214486957193262242e+02
-3.561896432641484863e-03 3.839724354387524796e-01 5.202501378235456286e+02
-1.424758573056593945e-02 -1.745329251994329478e-01 5.097073072215940215e+01
-1.424758573056593945e-02 -1.631348566149801727e-01 1.092258856359397186e+02
-1.424758573056593945e-02 -1.517367880305274253e-01 1.553476536560231125e+02
-1.424758573056593945e-02 -1.403387194460746501e-01 2.063267170450540675e+02
-1.424758573056593945e-02 -1.289406508616219027e-01 2.524538154048543106e+02
-1.424758573056593945e-02 -1.175425822771691275e-01 3.277137715155504907e+02
-1.424758573056593945e-02 -1.061445136927163663e-01 3.859851054851794174e+02
-1.424758573056593945e-02 -9.474644510826360500e-02 4.333355780425217745e+02
-1.424758573056593945e-02 -8.334837652381084372e-02 4.685504442623637260e+02
-1.424758573056593945e-02 -7.195030793935808244e-02 4.879869256275453040e+02
-1.424758573056593945e-02 -6.055223935490532117e-02 5.280616952228141372e+02
-1.424758573056593945e-02 -4.915417077045255989e-02 5.681391331238157818e+02
-1.424758573056593945e-02 -3.775610218599978474e-02 6.033632162164360579e+02
-1.424758573056593945e-02 -2.635803360154704081e-02 6.446600095039586904e+02
-1.424758573056593945e-02 -1.495996501709426219e-02 6.580356021314262307e+02
-1.424758573056593945e-02 -3.561896432641516088e-03 6.871959312754545408e+02
-1.424758573056593945e-02 7.836172151811260367e-03 6.993600051132040107e+02
-1.424758573056593945e-02 1.923424073626403899e-02 7.163819319215322139e+02
-1.424758573056593945e-02 3.063230932071678292e-02 7.066916917185644706e+02
-1.424758573056593945e-02 4.203037790516955807e-02 7.067153060594483804e+02
-1.424758573056593945e-02 5.342844648962230547e-02 6.994531100290034829e+02
-1.424758573056593945e-02 6.482651507407508062e-02 6.921905510024186015e+02
-1.424758573056593945e-02 7.622458365852782802e-02 6.922141105011613718e+02
-1.424758573056593945e-02 8.762265224298060318e-02 6.594475214415422215e+02
-1.424758573056593945e-02 9.902072082743337833e-02 6.011743767794010864e+02
-1.424758573056593945e-02 1.104187894118861674e-01 5.428973038665830018e+02
-1.424758573056593945e-02 1.218168579963388731e-01 5.186245134828992605e+02
-1.424758573056593945e-02 1.332149265807916483e-01 5.028524811521303945e+02
-1.424758573056593945e-02 1.446129951652444234e-01 5.016553594124218876e+02
-1.424758573056593945e-02 1.560110637496971986e-01 5.138199366147180172e+02
-1.424758573056593945e-02 1.674091323341499182e-01 5.284148941997859765e+02
-1.424758573056593945e-02 1.788072009186026934e-01 5.320777824463576735e+02
-1.424758573056593945e-02 1.902052695030554685e-01 5.284519353194984888e+02
-1.424758573056593945e-02 2.016033380875082437e-01 5.175365766706526074e+02
-1.424758573056593945e-02 2.130014066719610188e-01 5.139099454679579821e+02
-1.424758573056593945e-02 2.243994752564137385e-01 5.175727981683868393e+02
-1.424758573056593945e-02 2.357975438408665136e-01 5.212358773627037181e+02
-1.424758573056593945e-02 2.471956124253192888e-01 5.321894471448559898e+02
-1.424758573056593945e-02 2.585936810097720917e-01 5.431437377129972219e+02
-1.424758573056593945e-02 2.699917495942247836e-01 5.504533299825553740e+02
-1.424758573056593945e-02 2.813898181786775865e-01 5.541178406278851298e+02
-1.424758573056593945e-02 2.927878867631303339e-01 5.541368887148663589e+02
-1.424758573056593945e-02 3.041859553475831368e-01 5.505100733085413367e+02
-1.424758573056593945e-02 3.155840239320358842e-01 5.651123595929078647e+02
-1.424758573056593945e-02 3.269820925164886316e-01 5.687775058379457960e+02
-1.424758573056593945e-02 3.383801611009413790e-01 5.578582240118809068e+02
-1.424758573056593945e-02 3.497782296853941819e-01 5.505843302758194113e+02
-1.424758573056593945e-02 3.611762982698469293e-01 5.433098147203312465e+02
-1.424758573056593945e-02 3.725743668542997322e-01 5.433276617540749385e+02
-1.424758573056593945e-02 3.839724354387524796e-01 5.396987388779510866e+02
-2.493327502849045779e-02 -1.745329251994329478e-01 1.747567917603303727e+02
-2.493327502849045779e-02 -1.631348566149801727e-01 2.087427792637289201e+02
-2.493327502849045779e-02 -1.517367880305274253e-01 2.585081722904927801e+02
-2.493327502849045779e-02 -1.403387194460746501e-01 3.167721801835519955e+02
-2.493327502849045779e-02 -1.289406508616219027e-01 3.774670059449184123e+02
-2.493327502849045779e-02 -1.175425822771691275e-01 4.223866124712080250e+02
-2.493327502849045779e-02 -1.061445136927163663e-01 4.988675284764810272e+02
-2.493327502849045779e-02 -9.474644510826360500e-02 5.571457488926471342e+02
-2.493327502849045779e-02 -8.334837652381084372e-02 6.142138154272029169e+02
-2.493327502849045779e-02 -7.195030793935808244e-02 6.470076024221806392e+02
-2.493327502849045779e-02 -6.055223935490532117e-02 6.773757579769421682e+02
-2.493327502849045779e-02 -4.915417077045255989e-02 7.174578350550090136e+02
-2.493327502849045779e-02 -3.775610218599978474e-02 7.393324951628974304e+02
-2.493327502849045779e-02 -2.635803360154704081e-02 7.757773966761378688e+02
-2.493327502849045779e-02 -1.495996501709426219e-02 7.976558081889273808e+02
-2.493327502849045779e-02 -3.561896432641516088e-03 8.122511153038453813e+02
-2.493327502849045779e-02 7.836172151811260367e-03 8.195626223128831498e+02
-2.493327502849045779e-02 1.923424073626403899e-02 8.159469690563262247e+02
-2.493327502849045779e-02 3.063230932071678292e-02 8.269022606263670241e+02
-2.493327502849045779e-02 4.203037790516955807e-02 8.232870302607921076e+02
-2.493327502849045779e-02 5.342844648962230547e-02 8.160287532869136840e+02
-2.493327502849045779e-02 6.482651507407508062e-02 8.039126649214565532e+02
-2.493327502849045779e-02 7.622458365852782802e-02 7.747941526282370432e+02
-2.493327502849045779e-02 8.762265224298060318e-02 7.541749575776848360e+02
-2.493327502849045779e-02 9.902072082743337833e-02 7.432704383726129436e+02
-2.493327502849045779e-02 1.104187894118861674e-01 7.287216452883794773e+02
-2.493327502849045779e-02 1.218168579963388731e-01 6.473700052698488889e+02
-2.493327502849045779e-02 1.332149265807916483e-01 5.611543067168643120e+02
-2.493327502849045779e-02 1.446129951652444234e-01 5.417392354554521035e+02
-2.493327502849045779e-02 1.560110637496971986e-01 5.429728752011973256e+02
-2.493327502849045779e-02 1.674091323341499182e-01 5.527098548959888831e+02
-2.493327502849045779e-02 1.788072009186026934e-01 5.600179681440778268e+02
-2.493327502849045779e-02 1.902052695030554685e-01 5.576079302281378887e+02
-2.493327502849045779e-02 2.016033380875082437e-01 5.576274677988468511e+02
-2.493327502849045779e-02 2.130014066719610188e-01 5.576469956077132792e+02
-2.493327502849045779e-02 2.243994752564137385e-01 5.503767368833707678e+02
-2.493327502849045779e-02 2.357975438408665136e-01 5.467509405059300889e+02
-2.493327502849045779e-02 2.471956124253192888e-01 5.382646702695438989e+02
-2.493327502849045779e-02 2.585936810097720917e-01 5.431437377129972219e+02
-2.493327502849045779e-02 2.699917495942247836e-01 5.577441105740696230e+02
-2.493327502849045779e-02 2.813898181786775865e-01 5.723454213685120067e+02
-2.493327502849045779e-02 2.927878867631303339e-01 5.760107372156693373e+02
-2.493327502849045779e-02 3.041859553475831368e-01 5.796762014283169719e+02
-2.493327502849045779e-02 3.155840239320358842e-01 5.833418099795044327e+02
-2.493327502849045779e-02 3.269820925164886316e-01 5.760695179129374992e+02
-2.493327502849045779e-02 3.383801611009413790e-01 5.870272822546036195e+02
-2.493327502849045779e-02 3.497782296853941819e-01 5.906931274480044749e+02
-2.493327502849045779e-02 3.611762982698469293e-01 5.907126964640765436e+02
-2.493327502849045779e-02 3.725743668542997322e-01 5.943785985450098224e+02
-2.493327502849045779e-02 3.839724354387524796e-01 5.907513439288754853e+02
-3.561896432641491195e-02 -1.745329251994329478e-01 2.694166811075607484e+02
-3.561896432641491195e-02 -1.631348566149801727e-01 3.191822070597031029e+02
-3.561896432641491195e-02 -1.517367880305274253e-01 3.786597755112146615e+02
-3.561896432641491195e-02 -1.403387194460746501e-01 4.405681399510793312e+02
-3.561896432641491195e-02 -1.289406508616219027e-01 5.316094568746923414e+02
-3.561896432641491195e-02 -1.175425822771691275e-01 5.716784325388562138e+02
-3.561896432641491195e-02 -1.061445136927163663e-01 6.445222996461579896e+02
-3.561896432641491195e-02 -9.474644510826360500e-02 6.724591686064181886e+02
-3.561896432641491195e-02 -8.334837652381084372e-02 7.028257068197199260e+02
-3.561896432641491195e-02 -7.195030793935808244e-02 7.307665680117053171e+02
-3.561896432641491195e-02 -6.055223935490532117e-02 7.526397568115729655e+02
-3.561896432641491195e-02 -4.915417077045255989e-02 7.745145764109538504e+02
-3.561896432641491195e-02 -3.775610218599978474e-02 7.976050619715947505e+02
-3.561896432641491195e-02 -2.635803360154704081e-02 7.976303086185420170e+02
-3.561896432641491195e-02 -1.495996501709426219e-02 8.049403499525295729e+02
-3.561896432641491195e-02 -3.561896432641516088e-03 8.146793746730862722e+02
-3.561896432641491195e-02 7.836172151811260367e-03 8.377751506162874193e+02
-3.561896432641491195e-02 1.923424073626403899e-02 8.596584699093666586e+02
-3.561896432641491195e-02 3.063230932071678292e-02 8.924716940172827435e+02
-3.561896432641491195e-02 4.203037790516955807e-02 8.888586316131747935e+02
-3.561896432641491195e-02 5.342844648962230547e-02 8.925315183324104282e+02
-3.561896432641491195e-02 6.482651507407508062e-02 8.998479439743585999e+02
-3.561896432641491195e-02 7.622458365852782802e-02 8.962353646362910240e+02
-3.561896432641491195e-02 8.762265224298060318e-02 8.853359629644115785e+02
-3.561896432641491195e-02 9.902072082743337833e-02 8.562185063259826165e+02
-3.561896432641491195e-02 1.104187894118861674e-01 8.404590872885471526e+02
-3.561896432641491195e-02 1.218168579963388731e-01 8.234841131017805083e+02
-3.561896432641491195e-02 1.332149265807916483e-01 7.943617940454519157e+02
-3.561896432641491195e-02 1.446129951652444234e-01 6.996456404595998038e+02
-3.561896432641491195e-02 1.560110637496971986e-01 6.158552831821255040e+02
-3.561896432641491195e-02 1.674091323341499182e-01 5.842933192800987854e+02
-3.561896432641491195e-02 1.788072009186026934e-01 5.685214837014083287e+02
-3.561896432641491195e-02 1.902052695030554685e-01 5.794749072049347660e+02
